66,there are 2 fishs,how many fishs are there?,2
67,there are 4 caps,how many caps are there?,4
67,there are 2 carrots,how many carrots are there?,2
68,there are 3 apples,how many apples are there?,3
68,there are 2 lollipops,how many lollipops are there?,2
69,there are 1 shark,how many sharks are there?,1
70,there are 4 cows,how many cows are there?,4
70,there are 2 icecreams,how many icecreams are there?,2
71,there are 3 sharks,how many sharks are there?,3
72,there are 6 caps,how many caps are there?,6
72,there are 3 pigs,how many pigs are there?,3
73,there are 8 cows,how many cows are there?,8
74,there are 3 eapots,how many eapots are there?,3
75,there are 2 spiders,how many spiders are there?,2
76,there are 5 rabbits,how many rabbits are there?,5
76,there are 4 apples,how many apples are there?,4
77,there are 1 mango,how many mangos are there?,1
77,there are 7 rabbits,how many rabbits are there?,7
78,there are 2 caterpillars,how many caterpillars are there?,2
78,there are 3 icecreams,how many icecreams are there?,3
79,there are 4 lollipops,how many lollipops are there?,4
79,there are 2 oranges,how many oranges are there?,2
80,there are 7 bells,how many bells are there?,7
81,there are 7 octopuss,how many octopuss are there?,7
82,there are 6 sharks,how many sharks are there?,6
83,there are 7 corns,how many corns are there?,7
84,there are 3 lamps,how many lamps are there?,3
84,there are 1 flower,how many flowers are there?,1
85,there are 2 birds,how many birds are there?,2
85,there are 2 ants,how many ants are there?,2
86,there are 1 bird,how many birds are there?,1
86,there are 2 pineapples,how many pineapples are there?,2
87,there are 4 octopuss,how many octopuss are there?,4
88,there are 9 oranges,how many oranges are there?,9
89,there are 2 huts,how many huts are there?,2
90,there are 7 elephants,how many elephants are there?,7
91,there are 6 cupcakes,how many cupcakes are there?,6
92,there are 5 ducks,how many ducks are there?,5
93,there are 2 lions,how many lions are there?,2
93,there are 5 birds,how many birds are there?,5
94,there are 4 icecreams,how many icecreams are there?,4
94,there are 1 cupcake,how many cupcakes are there?,1
95,there are 5 bananas,how many bananas are there?,5
96,there are 5 apples,how many apples are there?,5
96,there are 4 cups,how many cups are there?,4
97,there are 1 pumpkin,how many pumpkins are there?,1
97,there are 8 tops,how many tops are there?,8
98,there are 1 hut,how many huts are there?,1
98,there are 4 bananas,how many bananas are there?,4
99,there are 9 caterpillars,how many caterpillars are there?,9
100,there are 3 mangos,how many mangos are there?,3
101,there are 9 trees,how many trees are there?,9
102,there are 4 caps,how many caps are there?,4
102,there are 5 owls,how many owls are there?,5
103,there are 9 ducks,how many ducks are there?,9
104,there are 1 sun,how many suns are there?,1
104,there are 2 dogs,how many dogs are there?,2
105,there are 1 butterfly,how many butterflys are there?,1
105,there are 4 cups,how many cups are there?,4
106,there are 6 ants,how many ants are there?,6
107,there are 6 trees,how many trees are there?,6
108,there are 5 cows,how many cows are there?,5
108,there are 4 fishs,how many fishs are there?,4
109,there are 4 cups,how many cups are there?,4
110,there are 8 ladybugs,how many ladybugs are there?,8
111,there are 9 caps,how many caps are there?,9
112,there are 2 pumpkins,how many pumpkins are there?,2
112,there are 3 caterpillars,how many caterpillars are there?,3
113,there are 6 pigs,how many pigs are there?,6
113,there are 1 dog,how many dogs are there?,1
114,there are 1 ant,how many ants are there?,1
114,there are 6 ladybugs,how many ladybugs are there?,6
115,there are 1 bird,how many birds are there?,1
116,there are 3 trees,how many trees are there?,3
117,there are 5 balloons,how many balloons are there?,5
118,there are 1 cow,how many cows are there?,1
118,there are 2 pumpkins,how many pumpkins are there?,2
119,there are 2 eapots,how many eapots are there?,2
120,there are 4 ladybugs,how many ladybugs are there?,4
121,there are 2 elephants,how many elephants are there?,2
122,there are 7 ants,how many ants are there?,7
122,there are 2 balls,how many balls are there?,2
123,there are 1 lamp,how many lamps are there?,1
123,there are 2 balloons,how many balloons are there?,2
124,there are 1 spider,how many spiders are there?,1
125,there are 1 owl,how many owls are there?,1
125,there are 5 birds,how many birds are there?,5
126,there are 4 lions,how many lions are there?,4
126,there are 2 tops,how many tops are there?,2
127,there are 7 eapots,how many eapots are there?,7
128,there are 1 pumpkin,how many pumpkins are there?,1
128,there are 4 fishs,how many fishs are there?,4
129,there are 1 owl,how many owls are there?,1
129,there are 2 fishs,how many fishs are there?,2
130,there are 9 octopuss,how many octopuss are there?,9
131,there are 2 corns,how many corns are there?,2
131,there are 6 rabbits,how many rabbits are there?,6
132,there are 8 lamps,how many lamps are there?,8
133,there are 1 flower,how many flowers are there?,1
133,there are 6 pumpkins,how many pumpkins are there?,6
134,there are 4 trees,how many trees are there?,4
135,there are 9 cars,how many cars are there?,9
136,there are 1 duck,how many ducks are there?,1
136,there are 5 cows,how many cows are there?,5
137,there are 5 lions,how many lions are there?,5
137,there are 2 pineapples,how many pineapples are there?,2
138,there are 2 pencils,how many pencils are there?,2
138,there are 4 icecreams,how many icecreams are there?,4
139,there are 9 bananas,how many bananas are there?,9
140,there are 6 cups,how many cups are there?,6
140,there are 2 ants,how many ants are there?,2
141,there are 8 sharks,how many sharks are there?,8
141,there are 1 elephant,how many elephants are there?,1
142,there are 1 balloon,how many balloons are there?,1
142,there are 4 teddys,how many teddys are there?,4
143,there are 3 caterpillars,how many caterpillars are there?,3
143,there are 1 owl,how many owls are there?,1
144,there are 2 suns,how many suns are there?,2
144,there are 2 tops,how many tops are there?,2
145,there are 1 ladybug,how many ladybugs are there?,1
145,there are 2 cupcakes,how many cupcakes are there?,2
146,there are 3 balloons,how many balloons are there?,3
146,there are 4 pineapples,how many pineapples are there?,4
147,there are 2 zirafahs,how many zirafahs are there?,2
147,there are 6 carrots,how many carrots are there?,6
148,there are 8 balls,how many balls are there?,8
148,there are 1 lollipop,how many lollipops are there?,1
149,there are 4 cows,how many cows are there?,4
149,there are 4 elephants,how many elephants are there?,4
150,there are 2 teddys,how many teddys are there?,2
151,there are 7 snakes,how many snakes are there?,7
152,there are 2 tops,how many tops are there?,2
152,there are 4 lions,how many lions are there?,4
153,there are 6 zirafahs,how many zirafahs are there?,6
154,there are 1 octopus,how many octopuss are there?,1
154,there are 5 cupcakes,how many cupcakes are there?,5
155,there are 9 carrots,how many carrots are there?,9
156,there are 1 lollipop,how many lollipops are there?,1
156,there are 2 carrots,how many carrots are there?,2
157,there are 3 corns,how many corns are there?,3
158,there are 5 tops,how many tops are there?,5
158,there are 1 apple,how many apples are there?,1
159,there are 3 pumpkins,how many pumpkins are there?,3
159,there are 2 birds,how many birds are there?,2
160,there are 1 frog,how many frogs are there?,1
160,there are 2 caterpillars,how many caterpillars are there?,2
161,there are 2 owls,how many owls are there?,2
161,there are 3 cows,how many cows are there?,3
162,there are 2 carrots,how many carrots are there?,2
162,there are 2 octopuss,how many octopuss are there?,2
163,there are 1 pineapple,how many pineapples are there?,1
164,there are 8 caterpillars,how many caterpillars are there?,8
164,there are 1 carrot,how many carrots are there?,1
165,there are 8 frogs,how many frogs are there?,8
166,there are 5 balloons,how many balloons are there?,5
166,there are 1 pencil,how many pencils are there?,1
167,there are 1 spider,how many spiders are there?,1
167,there are 3 lions,how many lions are there?,3
168,there are 5 lollipops,how many lollipops are there?,5
169,there are 1 eapot,how many eapots are there?,1
169,there are 5 frogs,how many frogs are there?,5
170,there are 2 carrots,how many carrots are there?,2
170,there are 4 butterflys,how many butterflys are there?,4
171,there are 1 frog,how many frogs are there?,1
172,there are 3 fishs,how many fishs are there?,3
172,there are 3 lions,how many lions are there?,3
173,there are 7 bananas,how many bananas are there?,7
174,there are 3 icecreams,how many icecreams are there?,3
174,there are 1 lion,how many lions are there?,1
175,there are 3 butterflys,how many butterflys are there?,3
175,there are 6 owls,how many owls are there?,6
176,there are 1 butterfly,how many butterflys are there?,1
176,there are 2 sharks,how many sharks are there?,2
177,there are 5 rabbits,how many rabbits are there?,5
177,there are 3 icecreams,how many icecreams are there?,3
178,there are 8 eapots,how many eapots are there?,8
179,there are 7 huts,how many huts are there?,7
179,there are 1 ant,how many ants are there?,1
180,there are 2 ducks,how many ducks are there?,2
181,there are 4 ducks,how many ducks are there?,4
182,there are 1 flower,how many flowers are there?,1
183,there are 7 zirafahs,how many zirafahs are there?,7
183,there are 2 carrots,how many carrots are there?,2
184,there are 7 dogs,how many dogs are there?,7
185,there are 1 ant,how many ants are there?,1
185,there are 2 butterflys,how many butterflys are there?,2
186,there are 2 cups,how many cups are there?,2
186,there are 1 eapot,how many eapots are there?,1
187,there are 5 frogs,how many frogs are there?,5
188,there are 9 cups,how many cups are there?,9
189,there are 6 balls,how many balls are there?,6
190,there are 3 icecreams,how many icecreams are there?,3
190,there are 3 apples,how many apples are there?,3
191,there are 6 cars,how many cars are there?,6
192,there are 6 eapots,how many eapots are there?,6
193,there are 5 lions,how many lions are there?,5
194,there are 5 lollipops,how many lollipops are there?,5
194,there are 2 cows,how many cows are there?,2
195,there are 1 frog,how many frogs are there?,1
195,there are 2 pumpkins,how many pumpkins are there?,2
196,there are 2 mangos,how many mangos are there?,2
197,there are 1 flower,how many flowers are there?,1
197,there are 5 owls,how many owls are there?,5
198,there are 1 corn,how many corns are there?,1
198,there are 4 huts,how many huts are there?,4
199,there are 8 bananas,how many bananas are there?,8
200,there are 2 pigs,how many pigs are there?,2
201,there are 8 eapots,how many eapots are there?,8
202,there are 1 tree,how many trees are there?,1
202,there are 5 eapots,how many eapots are there?,5
203,there are 4 cars,how many cars are there?,4
204,there are 6 ladybugs,how many ladybugs are there?,6
205,there are 3 bananas,how many bananas are there?,3
205,there are 6 cars,how many cars are there?,6
206,there are 3 ducks,how many ducks are there?,3
207,there are 1 owl,how many owls are there?,1
207,there are 3 dogs,how many dogs are there?,3
208,there are 7 birds,how many birds are there?,7
209,there are 2 caterpillars,how many caterpillars are there?,2
210,there are 2 bananas,how many bananas are there?,2
210,there are 1 sun,how many suns are there?,1
211,there are 1 cup,how many cups are there?,1
211,there are 2 icecreams,how many icecreams are there?,2
212,there are 4 caterpillars,how many caterpillars are there?,4
212,there are 3 rabbits,how many rabbits are there?,3
213,there are 2 caps,how many caps are there?,2
214,there are 3 cows,how many cows are there?,3
214,there are 3 carrots,how many carrots are there?,3
215,there are 1 pumpkin,how many pumpkins are there?,1
216,there are 5 lamps,how many lamps are there?,5
217,there are 9 tops,how many tops are there?,9
218,there are 1 bird,how many birds are there?,1
218,there are 6 oranges,how many oranges are there?,6
219,there are 4 trees,how many trees are there?,4
220,there are 6 tops,how many tops are there?,6
221,there are 1 apple,how many apples are there?,1
221,there are 8 rabbits,how many rabbits are there?,8
222,there are 5 pumpkins,how many pumpkins are there?,5
222,there are 3 caps,how many caps are there?,3
223,there are 2 teddys,how many teddys are there?,2
223,there are 1 mango,how many mangos are there?,1
224,there are 4 bananas,how many bananas are there?,4
224,there are 1 rabbit,how many rabbits are there?,1
225,there are 2 ducks,how many ducks are there?,2
226,there are 1 lion,how many lions are there?,1
226,there are 4 butterflys,how many butterflys are there?,4
227,there are 1 icecream,how many icecreams are there?,1
228,there are 3 cows,how many cows are there?,3
228,there are 6 umbrellas,how many umbrellas are there?,6
229,there are 3 cows,how many cows are there?,3
230,there are 2 caterpillars,how many caterpillars are there?,2
231,there are 1 ladybug,how many ladybugs are there?,1
231,there are 6 oranges,how many oranges are there?,6
232,there are 5 rabbits,how many rabbits are there?,5
232,there are 1 top,how many tops are there?,1
233,there are 2 lions,how many lions are there?,2
233,there are 2 teddys,how many teddys are there?,2
234,there are 1 ladybug,how many ladybugs are there?,1
234,there are 6 umbrellas,how many umbrellas are there?,6
235,there are 1 dog,how many dogs are there?,1
235,there are 6 eapots,how many eapots are there?,6
236,there are 7 huts,how many huts are there?,7
237,there are 2 flowers,how many flowers are there?,2
238,there are 8 apples,how many apples are there?,8
239,there are 5 lions,how many lions are there?,5
240,there are 5 pineapples,how many pineapples are there?,5
240,there are 4 caterpillars,how many caterpillars are there?,4
241,there are 4 carrots,how many carrots are there?,4
242,there are 1 lollipop,how many lollipops are there?,1
242,there are 8 balls,how many balls are there?,8
243,there are 4 bananas,how many bananas are there?,4
244,there are 1 dog,how many dogs are there?,1
244,there are 4 ants,how many ants are there?,4
245,there are 6 sharks,how many sharks are there?,6
246,there are 1 caterpillar,how many caterpillars are there?,1
246,there are 2 flowers,how many flowers are there?,2
247,there are 2 cows,how many cows are there?,2
248,there are 1 orange,how many oranges are there?,1
248,there are 7 spiders,how many spiders are there?,7
249,there are 9 ducks,how many ducks are there?,9
250,there are 2 balloons,how many balloons are there?,2
250,there are 2 rabbits,how many rabbits are there?,2
251,there are 5 balls,how many balls are there?,5
251,there are 1 flower,how many flowers are there?,1
252,there are 3 flowers,how many flowers are there?,3
252,there are 4 spiders,how many spiders are there?,4
253,there are 4 suns,how many suns are there?,4
254,there are 7 pumpkins,how many pumpkins are there?,7
255,there are 7 trees,how many trees are there?,7
255,there are 1 butterfly,how many butterflys are there?,1
256,there are 7 butterflys,how many butterflys are there?,7
257,there are 2 lollipops,how many lollipops are there?,2
258,there are 7 ladybugs,how many ladybugs are there?,7
258,there are 2 fishs,how many fishs are there?,2
259,there are 4 teddys,how many teddys are there?,4
260,there are 3 icecreams,how many icecreams are there?,3
261,there are 1 bird,how many birds are there?,1
261,there are 5 balloons,how many balloons are there?,5
262,there are 1 lamp,how many lamps are there?,1
263,there are 2 fishs,how many fishs are there?,2
263,there are 1 ball,how many balls are there?,1
264,there are 2 rabbits,how many rabbits are there?,2
265,there are 1 cup,how many cups are there?,1
265,there are 4 eapots,how many eapots are there?,4
266,there are 1 spider,how many spiders are there?,1
266,there are 2 cars,how many cars are there?,2
267,there are 3 ducks,how many ducks are there?,3
267,there are 1 cow,how many cows are there?,1
268,there are 2 bananas,how many bananas are there?,2
268,there are 7 tops,how many tops are there?,7
269,there are 8 butterflys,how many butterflys are there?,8
269,there are 1 elephant,how many elephants are there?,1
270,there are 5 pencils,how many pencils are there?,5
270,there are 2 oranges,how many oranges are there?,2
271,there are 7 apples,how many apples are there?,7
271,there are 2 fishs,how many fishs are there?,2
272,there are 2 fishs,how many fishs are there?,2
272,there are 2 birds,how many birds are there?,2
273,there are 2 caterpillars,how many caterpillars are there?,2
273,there are 1 duck,how many ducks are there?,1
274,there are 3 trees,how many trees are there?,3
274,there are 2 caterpillars,how many caterpillars are there?,2
275,there are 4 umbrellas,how many umbrellas are there?,4
275,there are 1 frog,how many frogs are there?,1
276,there are 4 birds,how many birds are there?,4
277,there are 1 umbrella,how many umbrellas are there?,1
277,there are 2 flowers,how many flowers are there?,2
278,there are 1 ball,how many balls are there?,1
278,there are 8 sharks,how many sharks are there?,8
279,there are 3 carrots,how many carrots are there?,3
279,there are 5 owls,how many owls are there?,5
280,there are 1 pineapple,how many pineapples are there?,1
281,there are 3 lions,how many lions are there?,3
281,there are 2 bananas,how many bananas are there?,2
282,there are 2 elephants,how many elephants are there?,2
282,there are 1 banana,how many bananas are there?,1
283,there are 2 rabbits,how many rabbits are there?,2
284,there are 3 frogs,how many frogs are there?,3
284,there are 4 apples,how many apples are there?,4
285,there are 2 sharks,how many sharks are there?,2
285,there are 1 duck,how many ducks are there?,1
286,there are 5 dogs,how many dogs are there?,5
286,there are 2 pumpkins,how many pumpkins are there?,2
287,there are 4 bananas,how many bananas are there?,4
288,there are 2 lions,how many lions are there?,2
288,there are 4 corns,how many corns are there?,4
289,there are 7 bananas,how many bananas are there?,7
289,there are 1 cup,how many cups are there?,1
290,there are 2 lions,how many lions are there?,2
290,there are 7 spiders,how many spiders are there?,7
291,there are 2 lollipops,how many lollipops are there?,2
291,there are 7 pineapples,how many pineapples are there?,7
292,there are 8 lions,how many lions are there?,8
293,there are 4 apples,how many apples are there?,4
294,there are 4 eapots,how many eapots are there?,4
295,there are 1 flower,how many flowers are there?,1
295,there are 5 teddys,how many teddys are there?,5
296,there are 4 balloons,how many balloons are there?,4
296,there are 1 tree,how many trees are there?,1
297,there are 5 huts,how many huts are there?,5
298,there are 7 corns,how many corns are there?,7
299,there are 1 umbrella,how many umbrellas are there?,1
299,there are 4 balls,how many balls are there?,4
300,there are 1 sun,how many suns are there?,1
300,there are 6 caterpillars,how many caterpillars are there?,6
301,there are 7 apples,how many apples are there?,7
302,there are 5 pencils,how many pencils are there?,5
302,there are 1 rabbit,how many rabbits are there?,1
303,there are 3 sharks,how many sharks are there?,3
304,there are 2 fishs,how many fishs are there?,2
305,there are 6 pineapples,how many pineapples are there?,6
306,there are 5 cups,how many cups are there?,5
307,there are 1 caterpillar,how many caterpillars are there?,1
307,there are 3 zirafahs,how many zirafahs are there?,3
308,there are 3 trees,how many trees are there?,3
309,there are 6 elephants,how many elephants are there?,6
310,there are 2 suns,how many suns are there?,2
310,there are 7 birds,how many birds are there?,7
311,there are 1 flower,how many flowers are there?,1
311,there are 6 fishs,how many fishs are there?,6
312,there are 2 ducks,how many ducks are there?,2
312,there are 7 cupcakes,how many cupcakes are there?,7
313,there are 6 eapots,how many eapots are there?,6
314,there are 7 butterflys,how many butterflys are there?,7
314,there are 2 mangos,how many mangos are there?,2
315,there are 6 icecreams,how many icecreams are there?,6
315,there are 2 pencils,how many pencils are there?,2
316,there are 1 cupcake,how many cupcakes are there?,1
316,there are 2 oranges,how many oranges are there?,2
317,there are 4 bananas,how many bananas are there?,4
318,there are 1 tree,how many trees are there?,1
319,there are 1 ant,how many ants are there?,1
319,there are 5 fishs,how many fishs are there?,5
320,there are 1 eapot,how many eapots are there?,1
320,there are 8 balls,how many balls are there?,8
321,there are 1 rabbit,how many rabbits are there?,1
321,there are 2 caps,how many caps are there?,2
322,there are 4 umbrellas,how many umbrellas are there?,4
323,there are 2 spiders,how many spiders are there?,2
323,there are 5 caps,how many caps are there?,5
324,there are 1 eapot,how many eapots are there?,1
324,there are 4 oranges,how many oranges are there?,4
325,there are 3 pencils,how many pencils are there?,3
326,there are 1 cap,how many caps are there?,1
327,there are 1 lion,how many lions are there?,1
327,there are 4 birds,how many birds are there?,4
328,there are 7 pumpkins,how many pumpkins are there?,7
328,there are 1 duck,how many ducks are there?,1
329,there are 1 hut,how many huts are there?,1
329,there are 5 oranges,how many oranges are there?,5
330,there are 8 flowers,how many flowers are there?,8
331,there are 7 dogs,how many dogs are there?,7
332,there are 1 top,how many tops are there?,1
332,there are 2 cupcakes,how many cupcakes are there?,2
333,there are 5 pumpkins,how many pumpkins are there?,5
334,there are 9 cows,how many cows are there?,9
335,there are 7 balls,how many balls are there?,7
335,there are 1 pig,how many pigs are there?,1
336,there are 2 lollipops,how many lollipops are there?,2
336,there are 3 flowers,how many flowers are there?,3
337,there are 2 bananas,how many bananas are there?,2
337,there are 4 snakes,how many snakes are there?,4
338,there are 3 mangos,how many mangos are there?,3
338,there are 4 caterpillars,how many caterpillars are there?,4
339,there are 2 lamps,how many lamps are there?,2
339,there are 1 frog,how many frogs are there?,1
340,there are 3 apples,how many apples are there?,3
341,there are 2 cupcakes,how many cupcakes are there?,2
341,there are 2 ants,how many ants are there?,2
342,there are 8 pumpkins,how many pumpkins are there?,8
343,there are 3 sharks,how many sharks are there?,3
343,there are 6 birds,how many birds are there?,6
344,there are 2 rabbits,how many rabbits are there?,2
344,there are 2 balloons,how many balloons are there?,2
345,there are 1 hut,how many huts are there?,1
346,there are 5 cows,how many cows are there?,5
346,there are 4 lions,how many lions are there?,4
347,there are 1 fish,how many fishs are there?,1
348,there are 2 sharks,how many sharks are there?,2
348,there are 3 teddys,how many teddys are there?,3
349,there are 4 oranges,how many oranges are there?,4
349,there are 1 octopus,how many octopuss are there?,1
350,there are 1 ladybug,how many ladybugs are there?,1
350,there are 3 butterflys,how many butterflys are there?,3
351,there are 9 umbrellas,how many umbrellas are there?,9
352,there are 4 spiders,how many spiders are there?,4
352,there are 4 zirafahs,how many zirafahs are there?,4
353,there are 8 umbrellas,how many umbrellas are there?,8
354,there are 5 elephants,how many elephants are there?,5
355,there are 2 carrots,how many carrots are there?,2
356,there are 1 spider,how many spiders are there?,1
357,there are 1 caterpillar,how many caterpillars are there?,1
357,there are 2 fishs,how many fishs are there?,2
358,there are 1 cap,how many caps are there?,1
358,there are 3 fishs,how many fishs are there?,3
359,there are 2 balls,how many balls are there?,2
360,there are 9 elephants,how many elephants are there?,9
361,there are 6 lollipops,how many lollipops are there?,6
361,there are 3 lions,how many lions are there?,3
362,there are 1 icecream,how many icecreams are there?,1
362,there are 2 tops,how many tops are there?,2
363,there are 9 apples,how many apples are there?,9
364,there are 1 pencil,how many pencils are there?,1
364,there are 8 apples,how many apples are there?,8
365,there are 9 trees,how many trees are there?,9
366,there are 2 pumpkins,how many pumpkins are there?,2
367,there are 1 cup,how many cups are there?,1
367,there are 5 spiders,how many spiders are there?,5
368,there are 5 lions,how many lions are there?,5
369,there are 3 ladybugs,how many ladybugs are there?,3
370,there are 4 balls,how many balls are there?,4
371,there are 1 ladybug,how many ladybugs are there?,1
372,there are 6 corns,how many corns are there?,6
373,there are 2 ants,how many ants are there?,2
374,there are 3 sharks,how many sharks are there?,3
374,there are 1 caterpillar,how many caterpillars are there?,1
375,there are 7 frogs,how many frogs are there?,7
376,there are 8 cups,how many cups are there?,8
377,there are 3 owls,how many owls are there?,3
378,there are 3 pencils,how many pencils are there?,3
378,there are 2 umbrellas,how many umbrellas are there?,2
379,there are 1 pencil,how many pencils are there?,1
379,there are 7 rabbits,how many rabbits are there?,7
380,there are 7 caps,how many caps are there?,7
381,there are 5 bananas,how many bananas are there?,5
382,there are 3 huts,how many huts are there?,3
382,there are 6 owls,how many owls are there?,6
383,there are 2 ducks,how many ducks are there?,2
384,there are 7 snakes,how many snakes are there?,7
385,there are 1 caterpillar,how many caterpillars are there?,1
385,there are 3 balloons,how many balloons are there?,3
386,there are 9 ladybugs,how many ladybugs are there?,9
387,there are 7 pigs,how many pigs are there?,7
388,there are 2 fishs,how many fishs are there?,2
388,there are 1 icecream,how many icecreams are there?,1
389,there are 1 lamp,how many lamps are there?,1
390,there are 4 flowers,how many flowers are there?,4
391,there are 5 flowers,how many flowers are there?,5
392,there are 2 frogs,how many frogs are there?,2
392,there are 1 ant,how many ants are there?,1
393,there are 9 caterpillars,how many caterpillars are there?,9
394,there are 1 lamp,how many lamps are there?,1
394,there are 7 pencils,how many pencils are there?,7
395,there are 8 zirafahs,how many zirafahs are there?,8
396,there are 8 cars,how many cars are there?,8
396,there are 1 snake,how many snakes are there?,1
397,there are 6 cupcakes,how many cupcakes are there?,6
398,there are 1 top,how many tops are there?,1
399,there are 3 icecreams,how many icecreams are there?,3
400,there are 8 bananas,how many bananas are there?,8
401,there are 1 car,how many cars are there?,1
401,there are 5 corns,how many corns are there?,5
402,there are 6 elephants,how many elephants are there?,6
402,there are 1 owl,how many owls are there?,1
403,there are 1 cup,how many cups are there?,1
403,there are 8 ducks,how many ducks are there?,8
404,there are 4 octopuss,how many octopuss are there?,4
404,there are 5 teddys,how many teddys are there?,5
405,there are 2 sharks,how many sharks are there?,2
406,there are 1 bird,how many birds are there?,1
406,there are 5 corns,how many corns are there?,5
407,there are 5 teddys,how many teddys are there?,5
408,there are 2 pigs,how many pigs are there?,2
409,there are 2 corns,how many corns are there?,2
410,there are 8 huts,how many huts are there?,8
411,there are 1 frog,how many frogs are there?,1
411,there are 5 bananas,how many bananas are there?,5
412,there are 6 tops,how many tops are there?,6
412,there are 2 pumpkins,how many pumpkins are there?,2
413,there are 8 ants,how many ants are there?,8
414,there are 6 snakes,how many snakes are there?,6
415,there are 2 pigs,how many pigs are there?,2
415,there are 5 eapots,how many eapots are there?,5
416,there are 1 cupcake,how many cupcakes are there?,1
416,there are 4 carrots,how many carrots are there?,4
417,there are 8 elephants,how many elephants are there?,8
418,there are 1 rabbit,how many rabbits are there?,1
418,there are 7 cupcakes,how many cupcakes are there?,7
